,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
374740,RS_GCF_019370945.1,0,99.93,1.57,1207,f__Enterobacteriaceae (UID5162),328,0.0,4727416,86.85158467688524,284,2726770,50.09592884345071,5443097,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,14,14,358699,358699,5213,5,2919,NZ_JAENDN010000080.1,10048,7,356,NZ_JAENDN010000067.1,2919,5391,0,100,CP031537.837913.840838,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,19165,19165,t,f,f,124565,124565,Contig,ASM1937094v1,na,PRJNA224116,SAMN17183815,284,124565,China: Henan,2021-07-27,GCA_019370945.1,none,full,none,none,none,0,8,Escherichia sp. XD24,none,na,26,none,none,none,none,none,2021/07/27,0,2800166,5,XD24,Huazhong Agricultural University,2800166,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD24,0,5443097,11,92,none,5443097,0,JAENDN000000000.1,5328,284,5213,4,none,none,none,none,none,none,1550,NZ_JAENDN010000080.1,1550,2863,0,100,CP031779.547336.548889,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,0,19,91,1,561.0
376317,RS_GCF_019371005.1,0,99.93,0.93,1207,f__Enterobacteriaceae (UID5162),328,0.0,4728001,86.8863241175288,281,2726642,50.10741337924145,5441594,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,358699,358699,5366,6,2919,NZ_JAENDO010000075.1,10048,7,356,NZ_JAENDO010000064.1,2919,5391,0,100,CP031537.837913.840838,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,19365,19365,t,f,f,126315,126315,Contig,ASM1937100v1,na,PRJNA224116,SAMN17183813,281,126315,China: Henan,2021-07-27,GCA_019371005.1,none,full,none,none,none,0,8,Escherichia sp. XD20,none,na,29,none,none,none,none,none,2021/07/27,0,2800167,7,XD20,Huazhong Agricultural University,2800167,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD20,0,5441594,11,85,none,5441594,0,JAENDO000000000.1,5324,281,5366,5,none,none,none,none,none,none,1550,NZ_JAENDO010000075.1,1550,2863,0,100,CP031779.547336.548889,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,0,19,84,1,561.0
86856,RS_GCF_019371095.1,0,99.93,0.38,1207,f__Enterobacteriaceae (UID5162),328,0.0,4694733,86.88127345765865,221,2712945,50.20607485464834,5403619,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,358699,358699,3182,4,2919,NZ_JAENDP010000090.1,10048,7,356,NZ_JAENDP010000065.1,2919,5391,0,100,CP031537.837913.840838,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,24450,24450,t,f,f,126315,126315,Contig,ASM1937109v1,na,PRJNA224116,SAMN17183810,221,126315,China: Henan,2021-07-27,GCA_019371095.1,none,full,none,none,none,0,8,Escherichia sp. XD12,none,na,27,none,none,none,none,none,2021/07/27,0,2800168,7,XD12,Huazhong Agricultural University,2800168,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD12,0,5403619,11,90,none,5403619,0,JAENDP000000000.1,5250,221,1703,6,none,none,none,none,none,none,1538,NZ_JAENDP010000079.1,1538,2841,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,90,1,561.0
278163,RS_GCF_019375095.1,0,99.97,2.33,1173,f__Enterobacteriaceae (UID5124),336,0.0,4677592,87.48801096482369,434,2685456,50.22781037199302,5346552,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,426756,426756,2817,8,2787,NZ_JAENHC010000089.1,56140,6,352,NZ_JAENHC010000025.1,2787,5125,0,99.856,JORU01000067.7.2908,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli 7-233-03_S1_C3,12319,12319,t,f,f,119419,119419,Contig,ASM1937509v1,na,PRJNA224116,SAMN17183808,434,119419,China: Henan,2021-07-27,GCA_019375095.1,none,full,none,none,none,0,4,Escherichia sp. XD115,none,na,28,none,none,none,none,none,2021/07/27,0,2800169,9,XD115,Huazhong Agricultural University,2800169,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD115,0,5346552,11,93,none,5346552,0,JAENHC000000000.1,5330,434,1805,4,none,none,none,none,none,none,1550,NZ_JAENHC010000124.1,1550,2863,0,100,CP031779.547336.548889,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,0,19,94,1,561.0
181095,RS_GCF_019375115.1,0,99.97,2.33,1173,f__Enterobacteriaceae (UID5124),336,2.17,4709593,87.13755231480282,486,2703109,50.01330303916163,5404780,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,19,19,290281,290281,3527,5,2919,NZ_JAENDQ010000115.1,56818,5,356,NZ_JAENDQ010000027.1,2919,5391,0,100,CP031537.837913.840838,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,11120,11120,t,f,f,96577,96577,Contig,ASM1937511v1,na,PRJNA224116,SAMN17183807,486,96577,China: Henan,2021-07-27,GCA_019375115.1,none,full,none,none,none,0,6,Escherichia sp. XD11,none,na,24,none,none,none,none,none,2021/07/27,0,2800170,7,XD11,Huazhong Agricultural University,2800170,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD11,0,5404780,11,86,none,5404780,0,JAENDQ000000000.1,5437,486,2021,5,none,none,none,none,none,none,1550,NZ_JAENDQ010000151.1,1550,2863,0,100,CP031779.547336.548889,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,0,19,86,1,561.0
380612,RS_GCF_019375135.1,0,99.67,2.69,1173,f__Enterobacteriaceae (UID5124),336,3.7,4369637,87.32302129979425,483,2512373,50.207374432253296,5003992,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,22,22,203277,203277,5711,8,2919,NZ_JAENHD010000101.1,134241,6,353,NZ_JAENHD010000005.1,2919,5391,0,100,CP030323.1335324.1338244,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,10360,10360,t,f,f,69572,69572,Contig,ASM1937513v1,na,PRJNA224116,SAMN17183805,483,69572,China: Henan,2021-07-27,GCA_019375135.1,none,full,none,none,none,0,8,Escherichia sp. XD100,none,na,25,none,none,none,none,none,2021/07/27,0,2800171,6,XD100,Huazhong Agricultural University,2800171,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. XD100,0,5003992,11,86,none,5003992,0,JAENHD000000000.1,4953,483,5711,5,none,none,none,none,none,none,1550,NZ_JAENHD010000101.1,1550,2857,0,99.935,CP031779.547336.548889,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,0,19,86,1,561.0
83902,RS_GCF_019366485.1,0,100.0,1.15,1168,f__Enterobacteriaceae (UID5124),336,33.33,4094293,88.95266922555666,91,2299014,49.948411578488376,4602777,RS_GCF_000026225.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii,not type material,none,f,5,5,902039,902039,3248,1,2900,NZ_JAEOHX010000033.1,3248,2,111,NZ_JAEOHX010000033.1,2902,5313,0,99.724,LFZI01000031.4663.7588,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,50579,50579,f,f,t,279240,279240,Contig,ASM1936648v1,na,PRJNA224116,SAMN17183416,91,279240,China: Guizhou,2021-07-27,GCA_019366485.1,none,full,none,none,none,0,3,Escherichia sp. GZ89,none,na,5,none,none,none,none,none,2021/07/27,0,2800416,2,GZ89,Huazhong Agricultural University,2800416,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. GZ89,0,4602777,11,67,none,4602777,0,JAEOHX000000000.1,4373,91,977,2,none,none,none,none,none,none,826,NZ_JAEOHX010000046.1,826,1526,0,100,CP010228.3837416.3838971,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,18,72,2,561.0
66674,RS_GCF_018223865.1,10,99.97,0.09,1173,f__Enterobacteriaceae (UID5124),336,0.0,4645030,88.1128975962122,118,2675558,50.75865036328974,5271680,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,13,13,384060,384060,5175,1,2902,NZ_JAGRQX010000057.1,95064,2,356,NZ_JAGRQX010000018.1,2902,5354,0,99.966,LVTB01000188.193.3123,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,44670,46652,t,f,f,136065,136065,Scaffold,ASM1822386v1,na,PRJNA224116,SAMN18524145,118,136065,Brazil: Rio de Janeiro,2021-05-02,GCA_018223865.1,none,full,none,blood,9.9144 S 53.5536 W,0,5,Escherichia sp. 7785,none,na,6,113,13,136065,51393,26683,2021/05/02,5,2822430,2,7785,UMCG,2822430,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. 7785,533,5271680,11,79,none,5271147,0,JAGRQX000000000.1,5008,113,5175,1,none,none,none,none,none,none,1538,NZ_JAGRQX010000057.1,1538,2841,0,100,CP033250.3843552.3845105,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,533,18,79,1,561.0
362652,RS_GCF_018919665.1,0,99.85,1.28,1207,f__Enterobacteriaceae (UID5162),328,81.82,4448392,87.94969910330055,319,2560599,50.625914167234434,5057882,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,28,28,201180,201180,40574,3,1264,NZ_JAHLRH010000047.1,40574,3,111,NZ_JAHLRH010000047.1,1264,2335,0,100,CU928160.4117453.4120356,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli IAI1,15855,15855,f,f,t,58775,58775,Contig,ASM1891966v1,na,PRJNA224116,SAMN19645710,319,58775,none,2021-06-16,GCA_018919665.1,none,full,none,feces,none,0,7,Escherichia sp. S2_ASV_4,none,na,12,none,none,none,none,none,2021/06/16,0,2847010,6,S2_ASV_4,Washington University in St. Louis,2847010,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. S2_ASV_4,0,5057882,11,74,none,5057882,0,JAHLRH000000000.1,4976,319,795,4,none,none,none,none,none,none,795,NZ_JAHLRH010000233.1,795,1463,0,99.874,CP019953.228381.229936,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli M8,0,19,78,1,561.0
66673,RS_GCF_018919445.1,0,99.93,1.05,1207,f__Enterobacteriaceae (UID5162),328,29.41,4224659,88.0345823583628,304,2439020,50.82495582807845,4798863,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,29,29,159381,159381,1666,4,1155,NZ_JAHLQX010000214.1,124530,4,111,NZ_JAHLQX010000004.1,1155,2128,0,99.913,CP028381.3006813.3009738,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,15785,15785,f,f,t,45588,45588,Contig,ASM1891944v1,na,PRJNA224116,SAMN19645720,304,45588,none,2021-06-16,GCA_018919445.1,none,full,none,feces,none,0,6,Escherichia sp. S85_ASV_4,none,na,15,none,none,none,none,none,2021/06/16,0,2847012,7,S85_ASV_4,Washington University in St. Louis,2847012,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. S85_ASV_4,0,4798863,11,64,none,4798863,0,JAHLQX000000000.1,4658,304,607,4,none,none,none,none,none,none,602,NZ_JAHLQX010000262.1,602,1112,0,100,CP031134.1449423.1450976,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,66,1,561.0
177979,RS_GCF_019356055.1,0,99.41,0.04,1173,f__Enterobacteriaceae (UID5124),336,0.0,4028336,87.5689618704631,1,2336262,50.78623977677429,4600187,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,1,1,4600187,4600187,4600187,8,2901,NZ_CP079924.1,4600187,7,356,NZ_CP079924.1-#6,2901,5352,0,99.966,CP032667.4310103.4313033,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli str. K-12 substr. MG1655,4600187,4600187,t,f,f,4600187,4600187,Complete Genome,ASM1935605v1,na,PRJNA224116,SAMN20166933,none,none,China:henan,2021-07-27,GCA_019356055.1,none,full,none,broth,none,1,13,Escherichia sp. TC-EC600-tetX4,none,na,22,1,1,4600187,4600187,4600187,2021/07/27,0,2857061,7,TC-EC600-tetX4,Henan Agricultural University,2857061,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. TC-EC600-tetX4,0,4600187,11,84,none,4600187,0,none,4297,1,4600187,7,none,none,none,none,none,none,1539,NZ_CP079924.1,1539,2843,0,100,CP031214.1196893.1198446,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,85,1,561.0
274611,RS_GCF_019431205.1,0,99.97,0.33,1173,f__Enterobacteriaceae (UID5124),336,0.0,4090523,87.47298895051608,2,2376936,50.82912294200128,4676327,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,1,1,4583314,4583314,4583314,7,2901,NZ_CP080247.1,4583314,7,356,NZ_CP080247.1-#6,2901,5358,0,100,CP030240.1772402.1775330,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,2338163,2338163,t,f,f,4583314,4583314,Complete Genome,ASM1943120v1,na,PRJNA224116,SAMN20299478,none,none,China:henan,2021-08-01,GCA_019431205.1,none,full,none,broth,none,2,12,Escherichia sp. TM-G17TGC,none,na,22,2,1,4583314,4583314,4583314,2021/08/01,0,2860337,7,TM-G17TGC,Henan Agricultural University,2860337,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. TM-G17TGC,0,4676327,11,85,none,4676327,0,none,4385,2,4583314,7,none,none,none,none,none,none,1539,NZ_CP080247.1,1539,2843,0,100,CP032667.454613.456166,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli str. K-12 substr. MG1655,0,19,85,1,561.0
187008,GB_GCA_916618735.1,0,100.0,0.14,1173,f__Enterobacteriaceae (UID5124),336,50.0,4094261,88.12095864497805,2,2350539,50.59075374344919,4646183,GB_GCA_021307345.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae,not type material,none,f,1,1,4564300,4564300,4564300,6,2900,CAKAKC010000001.1,4564300,7,356,CAKAKC010000001.1-#7,2900,5312,0,99.724,JPQG01000002.961504.964432,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,2323091,2323091,t,f,f,4564300,4564300,Contig,PRJEB46703,na,PRJEB46703,SAMEA9543694,2,4564300,none,2021-09-30,GCA_916618735.1,none,full,none,Stool,none,0,none,Escherichia sp. Marseille-Q3837,none,na,none,none,none,none,none,none,2021/09/30,0,2866578,none,Marseille-Q3837,IHU - Mediterranee Infection,2866578,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. Marseille-Q3837,0,4646183,none,none,none,4646183,0,CAKAKC000000000.1,4312,2,4564300,6,none,none,none,none,none,none,1539,CAKAKC010000001.1,1539,2820,0,99.74,CP032892.4829929.4831482,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,90,1,561.0
81197,RS_GCF_019754095.1,0,99.97,0.72,1173,f__Enterobacteriaceae (UID5124),336,22.22,4372299,87.86264222194491,261,2523626,50.71301124191139,4976289,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,22,22,248335,248335,3106,1,2901,NZ_JAIJZL010000122.1,312,2,110,NZ_JAIJZL010000244.1,2901,5358,0,100,CP007391.157564.160488,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,19066,19066,t,f,f,69460,69460,Contig,ASM1975409v1,na,PRJNA224116,SAMN20752001,261,69460,China: Yangzhou,2021-08-25,GCA_019754095.1,none,full,none,pork from retail market,32.24 N 119.24 E,0,7,Escherichia sp. M593,none,na,6,none,none,none,none,none,2021/08/25,0,2870754,3,M593,YangZhou university,2870754,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. M593,0,4976289,11,80,none,4976289,0,JAIJZL000000000.1,4830,261,1702,1,none,none,none,none,none,none,1539,NZ_JAIJZL010000145.1,1539,2843,0,100,CP029741.929598.931151,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,89,1,561.0
183075,RS_GCF_019754055.1,0,99.97,0.09,1173,f__Enterobacteriaceae (UID5124),336,0.0,4254226,88.01361304203905,165,2457551,50.84307762330354,4833600,RS_GCF_003697165.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,not type material,none,f,16,16,245125,245125,3197,1,2900,NZ_JAIJZK010000100.1,47876,2,88,NZ_JAIJZK010000033.1,2900,5339,0,99.897,CP028122.4561400.4564323,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli O43 str. RM10042,29294,29294,t,f,f,85626,85626,Contig,ASM1975405v1,na,PRJNA224116,SAMN20752002,165,85626,China: Yangzhou,2021-08-25,GCA_019754055.1,none,full,none,pork from retail market,32.24 N 119.24 E,0,6,Escherichia sp. M605,none,na,8,none,none,none,none,none,2021/08/25,0,2870755,3,M605,YangZhou university,2870755,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;x__unclassified Escherichia;s__Escherichia sp. M605,0,4833600,11,74,none,4833600,0,JAIJZK000000000.1,4584,165,1702,1,none,none,none,none,none,none,1539,NZ_JAIJZK010000109.1,1539,2843,0,100,CP030939.4001525.4003078,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;Escherichia coli,0,19,81,1,561.0
