,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
64864,RS_GCF_017490805.1,0,97.35,6.31,1397,g__Pseudomonas (UID4526),371,20.9,5197077,88.05548514685071,670,3711032,62.8865046487486,5902048,RS_GCF_022533585.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001642705,not type material,none,f,16,13,354924,354924,2808,4,2627,NZ_JAFGYJ010000063.1,329,5,318,NZ_JAFGYJ010000621.1,1365,2521,0,100,CP018743.1676273.1679188,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,8807,8928,f,f,t,127718,152597,Scaffold,ASM1749080v1,na,PRJNA224116,SAMN17918157,670,127718,Italy,2021-03-19,GCA_017490805.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 43(2021),none,na,15,661,13,152597,101717,35508,2021/03/19,9,2813560,4,43(2021),International Centre for Genetic Engineering and Biotechnology (ICGEB),2813560,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 43(2021),890,5902048,11,75,none,5901158,0,JAFGYJ000000000.1,5726,661,1524,3,none,none,none,none,none,none,1443,NZ_JAFGYJ010000074.1,1443,2665,0,100,CP007012.505187.506725,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. FGI182,890,19,75,1,286.0
165802,RS_GCF_017490865.1,0,99.66,0.87,1044,g__Pseudomonas (UID4550),368,0.0,5482195,88.0245721438632,283,3753283,60.27106606386228,6228028,RS_GCF_012986595.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E koreensis,not type material,none,f,8,8,775130,775130,4766,1,2888,NZ_JAFGYK010000031.1,775130,4,110,NZ_JAFGYK010000001.1,2888,5323,0,99.931,CP015852.2625829.2628744,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,22004,22565,t,f,f,311465,324225,Scaffold,ASM1749086v1,na,PRJNA224116,SAMN17918158,283,311465,Italy,2021-03-19,GCA_017490865.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 21_B,none,na,8,276,8,324225,251946,105524,2021/03/19,7,2813561,3,21_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813561,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 21_B,690,6228028,11,69,none,6227338,0,JAFGYK000000000.1,5717,276,4766,3,none,none,none,none,none,none,1280,NZ_JAFGYK010000031.1,1277,2359,0,100,CP015852.121454.123000,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,690,19,69,1,286.0
165918,RS_GCF_017491835.1,0,99.52,0.41,1044,g__Pseudomonas (UID4550),368,20.0,5213762,88.2444526927042,140,3552098,60.12628541356586,5908317,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,9,8,787505,787505,4637,1,2890,NZ_JAFGYL010000048.1,30821,3,110,NZ_JAFGYL010000033.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,42198,44091,f,f,t,190553,192695,Scaffold,ASM1749183v1,na,PRJNA224116,SAMN17918159,140,190553,Italy,2021-03-19,GCA_017491835.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 67(2021),none,na,8,134,8,192695,152078,60210,2021/03/19,6,2813562,4,67,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813562,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 67(2021),588,5908317,11,64,none,5907729,0,JAFGYL000000000.1,5331,134,4637,4,none,none,none,none,none,none,1027,NZ_JAFGYL010000048.1,1026,1895,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,588,19,65,1,286.0
264804,RS_GCF_017490845.1,0,99.52,1.5,1044,g__Pseudomonas (UID4550),368,3.12,5347485,87.75414722586167,484,3660612,60.07976471051647,6093712,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,7,7,787505,787505,4637,3,2890,NZ_JAFGYM010000034.1,431680,3,110,NZ_JAFGYM010000005.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,12588,12801,f,f,t,309525,362097,Scaffold,ASM1749084v1,na,PRJNA224116,SAMN17918160,484,309525,Italy,2021-03-19,GCA_017490845.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 69_B,none,na,10,476,7,362097,191073,85157,2021/03/19,8,2813563,4,69_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813563,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 69_B,792,6093712,11,64,none,6092920,0,JAFGYM000000000.1,5693,476,4637,4,none,none,none,none,none,none,1027,NZ_JAFGYM010000034.1,1026,1895,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,792,19,65,1,286.0
164176,RS_GCF_017490875.1,0,99.63,0.87,1044,g__Pseudomonas (UID4550),368,0.0,5326734,87.82368568267242,438,3640547,60.0268431366568,6065259,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,7,7,787505,787505,5486,1,2890,NZ_JAFGYN010000043.1,629863,3,110,NZ_JAFGYN010000002.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,13846,13975,t,f,f,260509,260509,Scaffold,ASM1749087v1,na,PRJNA224116,SAMN17918161,438,260509,Italy,2021-03-19,GCA_017490875.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 71_D,none,na,7,434,7,260509,166064,55206,2021/03/19,4,2813564,3,71_D,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813564,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 71_D,394,6065259,11,61,none,6064865,0,JAFGYN000000000.1,5658,434,5486,4,none,none,none,none,none,none,1632,NZ_JAFGYN010000043.1,1027,1897,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,394,19,62,1,286.0
360850,RS_GCF_017491885.1,0,99.59,1.3,1044,g__Pseudomonas (UID4550),368,8.7,5337159,87.70050602522485,458,3652978,60.03371966269819,6085665,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,7,7,787039,787039,4743,1,2890,NZ_JAFGYO010000035.1,87183,3,110,NZ_JAFGYO010000022.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,13285,13523,f,f,t,219898,259202,Scaffold,ASM1749188v1,na,PRJNA224116,SAMN17918162,458,219898,Italy,2021-03-19,GCA_017491885.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 74_A,none,na,10,450,7,259202,149466,87183,2021/03/19,8,2813565,6,74_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813565,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 74_A,788,6085665,11,67,none,6084877,0,JAFGYO000000000.1,5652,450,4743,5,none,none,none,none,none,none,1028,NZ_JAFGYO010000035.1,1028,1899,0,100,CP015852.3976529.3978075,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,788,19,68,1,286.0
361513,RS_GCF_017490815.1,0,99.66,8.54,1044,g__Pseudomonas (UID4550),368,80.0,5589304,88.00968321543974,338,3814398,60.06554240028924,6350783,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,9,8,787505,798672,5486,1,2890,NZ_JAFGYP010000038.1,276599,3,110,NZ_JAFGYP010000007.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,18788,19014,f,f,t,258991,270137,Scaffold,ASM1749081v1,na,PRJNA224116,SAMN17918163,338,258991,Italy,2021-03-19,GCA_017490815.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 78_B,none,na,9,334,8,270137,156276,102549,2021/03/19,4,2813566,5,78_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813566,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 78_B,390,6350783,11,66,none,6350393,0,JAFGYP000000000.1,5844,334,5486,5,none,none,none,none,none,none,1632,NZ_JAFGYP010000038.1,1027,1897,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,390,19,67,1,286.0
164610,RS_GCF_017491755.1,0,99.66,2.11,1044,g__Pseudomonas (UID4550),368,31.43,5448048,88.03701012271262,523,3721968,60.15326122529788,6188361,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,4,3,1107934,1599165,4637,1,2890,NZ_JAFGYQ010000014.1,228792,3,110,NZ_JAFGYQ010000008.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,11830,12039,f,f,t,624435,761619,Scaffold,ASM1749175v1,na,PRJNA224116,SAMN17918164,523,624435,Italy,2021-03-19,GCA_017491755.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 79_C,none,na,7,514,3,761619,453133,184431,2021/03/19,9,2813567,3,79_C,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813567,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 79_C,886,6188361,11,65,none,6187475,0,JAFGYQ000000000.1,5897,514,4637,3,none,none,none,none,none,none,1027,NZ_JAFGYQ010000014.1,1027,1897,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,886,19,66,1,286.0
368124,GB_GCA_017491745.1,0,58.97,0.18,1044,g__Pseudomonas (UID4550),368,0.0,3138578,88.53095022644855,11,2137787,60.30968072462333,3545176,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,3,3,787505,951239,none,0,none,none,679929,2,110,JAFGYR010000003.1,none,none,none,none,none,none,322243,590862,f,f,t,462552,679929,Scaffold,ASM1749174v1,na,PRJNA701950,SAMN17918165,11,462552,Italy,2021-03-19,GCA_017491745.1,none,full,none,rice rhizosphere,none,0,none,Pseudomonas sp. 81_B,none,na,none,6,3,679929,462552,362097,2021/03/19,5,2813568,none,81_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813568,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 81_B,493,3545176,none,none,none,3544683,0,JAFGYR000000000.1,3170,6,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,493,18,37,0,286.0
65681,RS_GCF_017491705.1,0,99.61,0.15,1044,g__Pseudomonas (UID4550),368,0.0,5472540,87.93446700613649,264,3752130,60.30286676196075,6223430,RS_GCF_012986595.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E koreensis,not type material,none,f,9,8,489851,673098,2851,3,2712,NZ_JAFGYS010000033.1,489851,4,110,NZ_JAFGYS010000002.1,2712,5003,0,99.963,CP015852.3973105.3976020,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,23568,24794,t,f,f,298329,314711,Scaffold,ASM1749170v1,na,PRJNA224116,SAMN17918166,264,298329,Italy,2021-03-19,GCA_017491705.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 86_A,none,na,11,251,8,314711,247977,108645,2021/03/19,13,2813569,4,86_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813569,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 86_A,1288,6223430,11,65,none,6222142,0,JAFGYS000000000.1,5695,251,1520,3,none,none,none,none,none,none,1276,NZ_JAFGYS010000036.1,1276,2357,0,100,CP015852.121454.123000,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,1288,19,65,1,286.0
264094,RS_GCF_017491685.1,0,99.66,1.53,1044,g__Pseudomonas (UID4550),368,0.0,5326185,87.87136778103466,337,3639223,60.04575341335643,6061343,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,6,5,787505,787505,4626,1,2890,NZ_JAFGYT010000019.1,570475,4,110,NZ_JAFGYT010000003.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,17984,18312,f,f,t,392667,449805,Scaffold,ASM1749168v1,na,PRJNA224116,SAMN17918167,337,392667,Italy,2021-03-19,GCA_017491685.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 95_A,none,na,10,331,5,449805,215141,133909,2021/03/19,6,2813570,5,95_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813570,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 95_A,593,6061343,11,64,none,6060750,0,JAFGYT000000000.1,5604,331,4626,5,none,none,none,none,none,none,1027,NZ_JAFGYT010000019.1,1027,1897,0,100,CP027477.4133965.4135503,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,593,19,64,1,286.0
262208,RS_GCF_017491715.1,0,99.66,1.35,1044,g__Pseudomonas (UID4550),368,0.0,5327321,87.94450403906238,310,3639370,60.08831208799773,6057594,RS_GCF_004801935.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E atacamensis,not type material,none,f,7,5,787505,1109113,4637,2,2890,NZ_JAFGYU010000027.1,534949,3,110,NZ_JAFGYU010000003.1,2890,5337,0,100,JTGG01000006.75.2992,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,19537,20124,f,f,t,259279,320688,Scaffold,ASM1749171v1,na,PRJNA224116,SAMN17918168,310,259279,Italy,2021-03-19,GCA_017491715.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 100_A,none,na,11,301,5,320688,191206,155053,2021/03/19,9,2813571,6,100_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813571,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 100_A,892,6057594,11,64,none,6056702,0,JAFGYU000000000.1,5594,301,4637,6,none,none,none,none,none,none,1027,NZ_JAFGYU010000027.1,1027,1897,0,100,CP015852.3976529.3978075,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,892,19,65,1,286.0
262445,RS_GCF_017491665.1,0,99.92,2.05,812,o__Pseudomonadales (UID4488),308,23.53,5202454,88.73654250036118,509,3762872,64.1841908431647,5862809,RS_GCF_019823065.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mosselii,not type material,none,f,17,17,327544,327544,4533,3,2749,NZ_JAFGYV010000079.1,287990,5,110,NZ_JAFGYV010000002.1,2749,5077,0,100,CP023299.2919089.2922002,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mosselii,11517,11563,t,f,f,121153,121153,Scaffold,ASM1749166v1,na,PRJNA224116,SAMN17918169,509,121153,Italy,2021-03-19,GCA_017491665.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 16_A,none,na,11,507,17,121153,62901,26453,2021/03/19,2,2813572,4,16_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813572,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 16_A,194,5862809,11,76,none,5862615,0,JAFGYV000000000.1,5473,507,4533,5,none,none,none,none,none,none,1446,NZ_JAFGYV010000079.1,1446,2671,0,100,CP023299.1330578.1332124,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mosselii,194,19,76,1,286.0
264730,RS_GCF_017491595.1,0,100.0,3.92,845,f__Pseudomonadaceae (UID4490),321,20.0,4758654,89.52799942956791,676,3225533,60.68868106999137,5315269,RS_GCF_014269025.2,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E promysalinigenes,not type material,none,f,9,9,637974,637974,4436,4,2987,NZ_JAFGYW010000049.1,9355,4,314,NZ_JAFGYW010000048.1,1727,3184,0,99.942,BCAO01000129.62.2951,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas monteilii,7862,7909,f,f,t,166766,166766,Scaffold,ASM1749159v1,na,PRJNA224116,SAMN17918170,676,166766,Italy,2021-03-19,GCA_017491595.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 51_B,none,na,25,672,9,166766,82390,30047,2021/03/19,4,2813573,10,51_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813573,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 51_B,385,5315269,11,72,none,5314884,0,JAFGYW000000000.1,5290,672,4436,5,none,none,none,none,none,none,1068,NZ_JAFGYW010000049.1,1068,1973,0,100,CP026332.3942033.3943560,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. XWY-1,385,19,73,1,286.0
64988,RS_GCF_017491625.1,0,99.38,3.18,843,f__Pseudomonadaceae (UID4490),320,0.0,6126822,88.70313180232135,245,4312082,62.43233307885016,6907109,RS_GCF_003363755.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E protegens_A,not type material,none,f,10,10,645829,645829,5635,1,2888,NZ_JAFGYX010000049.1,345,6,336,NZ_JAFGYX010000189.1,2888,5334,0,100,CP031396.2456901.2459816,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas protegens,28191,28541,t,f,f,251413,252681,Scaffold,ASM1749162v1,na,PRJNA224116,SAMN17918171,245,251413,Italy,2021-03-19,GCA_017491625.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 50_B,none,na,11,242,10,252681,129164,64814,2021/03/19,3,2813574,3,50_B,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813574,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 50_B,300,6907109,11,64,none,6906809,0,JAFGYX000000000.1,6228,242,5635,3,none,none,none,none,none,none,1535,NZ_JAFGYX010000049.1,1535,2835,0,100,CP022097.1651808.1653347,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas protegens,300,19,65,0,286.0
